id,name,cost,mile,status,color,gear,web,webid,date
1022,2017 Mazda CX-5 2.0 (ปี 17-23) SP SUV,"698,000",166620 km,รถมือสอง,สีดำ,เกียร์อัตโนมัติ,one2car,"mazda-cx-5-sp-กรุงเทพและปริมณฑล-ท่าพระ-วงเวียนใหญ่-พระราม2/12368419
",2023-10-25
1023,2012 Mazda 2 1.5 (ปี 09-14) Sports Spirit Hatchback,"269,000",85 - 90K km,รถมือสอง,สีฟ้า,เกียร์อัตโนมัติ,one2car,"mazda-2-sports-spirit-ภาคกลาง-อำเภออุทัย/12141537
",2023-10-25
1024,2019 Mazda 3 2.0 (ปี 14-18) C Sports Hatchback,"499,000",40 - 45K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-3-c-sports-กรุงเทพและปริมณฑล-กาญจนาภิเษก/12546142
",2023-10-25
1025,2016 Mazda 2 1.3 (ปี 15-22) Sports High Connect Hatchback,"399,000",114000 km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-2-sports-high-connect-กรุงเทพและปริมณฑล-อ่อนนุช/12262769
",2023-10-25
1027,2021 Mazda 2 1.3 (ปี 15-25) S Leather Sports Hatchback,"454,000",25 - 30K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-2-s-leather-sports-กรุงเทพและปริมณฑล-นนทบุรี-รัตนาธิเบศร์/12662542?auc=true
",2023-10-25
1028,2007 Mazda 3 1.6 (ปี 05-10) V Hatchback,"179,000",165 - 170K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-3-v-กรุงเทพและปริมณฑล-กาญจนาภิเษก/12654751
",2023-10-25
1029,2012 Mazda BT-50 PRO 2.2 DOUBLE CAB Hi-Racer Pickup AT,"335,000",0 - 5K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-bt-50-pro-hi-racer-กรุงเทพและปริมณฑล-ศรีนครินทร์-เทพารักษ์/11916144
",2023-10-25
1030,2012 Mazda BT-50 2.5 DOUBLE CAB Hi-Racer Pickup,"299,000",145 - 150K km,รถมือสอง,สีดำ,เกียร์อัตโนมัติ,one2car,"mazda-bt-50-hi-racer-กรุงเทพและปริมณฑล-ศรีนครินทร์-เทพารักษ์/12359937
",2023-10-25
1031,2018 Mazda CX-5 2.0 (ปี 17-23) S SUV,"768,000",35 - 40K km,รถมือสอง,สีดำ,เกียร์อัตโนมัติ,one2car,"mazda-cx-5-s-กรุงเทพและปริมณฑล-บางนา-กิ่งแก้ว-ลาดกระบัง/12227850
",2023-10-25
1032,2019 Mazda 2 1.3 (ปี 15-25) Sports High Hatchback,"449,000",30 - 35K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-2-sports-high-กรุงเทพและปริมณฑล-กาญจนาภิเษก/11953613?auc=true
",2023-10-25
1033,2017 Mazda 2 1.5 (ปี 15-25) XD Sports High Connect Hatchback,"379,000",130 - 135K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-2-xd-sports-high-connect-กรุงเทพและปริมณฑล-กาญจนาภิเษก/12647313
",2023-10-25
1034,2020 Mazda 2 1.3 (ปี 15-25) S Leather Sports Hatchback,"465,000",25 - 30K km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-2-s-leather-sports-ภาคตะวันออก-อำเภอเมืองระยอง/11654292
",2023-10-25
1035,2020 Mazda 2 1.3 (ปี 15-25) Sports High Connect Hatchback,"385,000",80 - 85K km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-2-sports-high-connect-ภาคตะวันออก-อำเภอเมืองระยอง/11202637
",2023-10-25
1036,2018 Mazda CX-5 2.0 (ปี 17-23) SP SUV,"689,000",105 - 110K km,รถมือสอง,สีดำ,เกียร์อัตโนมัติ,one2car,"mazda-cx-5-sp-กรุงเทพและปริมณฑล-พหลโยธิน-บางซื่อ-จตุจักร/11375940
",2023-10-25
1037,2023 Mazda CX-30 2.0 (ปี 20-25) C SUV,"809,000",70 km,รถมือสอง,สีทอง,เกียร์อัตโนมัติ,one2car,"mazda-cx-30-c-กรุงเทพและปริมณฑล-สุขุมวิท/12700027
",2023-10-25
1038,2015 Mazda 3 2.0 (ปี 14-18) C Sports Hatchback,"389,000",164043 km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-3-c-sports-กรุงเทพและปริมณฑล-กาญจนาภิเษก/12521354
",2023-10-25
1039,2008 Mazda MX-5 2.0 (ปี 05-15) Convertible,"1,090,000",170 - 175K km,รถมือสอง,สีเทา,เกียร์ธรรมดา,one2car,"mazda-mx-5-กรุงเทพและปริมณฑล-นนทบุรี-รัตนาธิเบศร์/10573160
",2023-10-25
1040,2021 Mazda CX-3 2.0 (ปี 15-22) Comfort SUV,"699,000",10 - 15K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-cx-3-comfort-กรุงเทพและปริมณฑล-กาญจนาภิเษก/12716346?auc=true
",2023-10-25
1041,2021 Mazda 2 1.3 (ปี 15-25) S Leather Sedan,"419,000",45 - 50K km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-2-s-leather-กรุงเทพและปริมณฑล-อำเภอบางกรวย/12471821
",2023-10-25
1042,2023 Mazda CX-3 2.0 (ปี 15-22) Comfort SUV,"650,000",5 - 10K km,รถมือสอง,สีครีม,เกียร์อัตโนมัติ,one2car,"mazda-cx-3-comfort-ภาคใต้-อำเภอหาดใหญ่/12733360
",2023-10-25
1043,2016 Mazda CX-5 2.0 (ปี 13-16) 2.0 S SUV AT,"398,000",155000 km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-cx-5-s-กรุงเทพและปริมณฑล-กาญจนาภิเษก/12071356
",2023-10-25
1046,2019 Mazda CX-3 2.0 (ปี 15-22) S SUV,"575,900",100 - 105K km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-cx-3-s-กรุงเทพและปริมณฑล-รัชดาฯ-ห้วยขวาง-ลาดพร้าว-เพชรบุรีตัดใหม่/12517334?carsome=true
",2023-10-25
1048,2018 Mazda CX-5 2.0 (ปี 17-23) S SUV,"568,000",0 - 5K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-cx-5-s-กรุงเทพและปริมณฑล-กาญจนาภิเษก/11272958?auc=true
",2023-10-25
1049,2020 Mazda 3 2.0 (ปี 19-24) C Sedan,"680,000",10000 km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-3-c-กรุงเทพและปริมณฑล-กาญจนาภิเษก/12530850
",2023-10-25
1050,2019 Mazda 3 2.0 (ปี 14-18) C Sedan,"459,000",150 - 155K km,รถมือสอง,สีดำ,เกียร์อัตโนมัติ,one2car,"mazda-3-c-ภาคเหนือ-อำเภอเมืองเชียงใหม่/12698447?auc=true
",2023-10-25
1052,2018 Mazda 2 1.3 (ปี 15-22) High Connect Sedan,"379,000",90 - 95K km,รถมือสอง,สีดำ,เกียร์อัตโนมัติ,one2car,"mazda-2-high-connect-กรุงเทพและปริมณฑล-อำเภอบางบัวทอง/12651386
",2023-10-25
1053,2015 Mazda BT-50 PRO 2.2 DOUBLE CAB Hi-Racer Pickup,"348,000",165 - 170K km,รถมือสอง,สีขาว,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-hi-racer-ภาคตะวันออก-อำเภอเมืองชลบุรี/12686997
",2023-10-25
1054,2017 Mazda 2 1.3 (ปี 15-25) Sports High Connect Hatchback AT,"389,000",75 - 80K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-2-sports-high-connect-ภาคตะวันออก-อำเภอศรีราชา/11009911
",2023-10-25
1055,2011 Mazda 2 1.5 (ปี 09-14) Spirit Sports Sedan,"188,000",145 - 150K km,รถมือสอง,สีเงิน,เกียร์อัตโนมัติ,one2car,"mazda-2-spirit-sports-กรุงเทพและปริมณฑล-รามอินทรา-สุขาภิบาล5/9331888
",2023-10-25
1056,2011 Mazda 2 1.5 (ปี 09-14) Spirit Sports Hatchback,"198,000",147500 km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-2-spirit-sports-กรุงเทพและปริมณฑล-รามอินทรา-สุขาภิบาล5/9279661
",2023-10-25
1057,2019 Mazda 3 2.0 (ปี 19-24) C Sedan,"485,000",190 - 195K km,รถมือสอง,สีเงิน,เกียร์อัตโนมัติ,one2car,"mazda-3-c-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/12386655?auc=true
",2023-10-25
1058,2016 Mazda CX-3 2.0 (ปี 15-22) S SUV,"455,000",90 - 95K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-cx-3-s-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/12428812?auc=true
",2023-10-25
1060,2020 Mazda 2 1.3 (ปี 15-25) S Sedan,"455,000",60 - 65K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-2-s-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/12378733?auc=true
",2023-10-25
1061,2020 Mazda 2 1.3 (ปี 15-25) S Sedan,"445,000",40 - 45K km,รถมือสอง,สีน้ำตาล,เกียร์อัตโนมัติ,one2car,"mazda-2-s-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/12139656?auc=true
",2023-10-25
1062,2017 Mazda BT-50 PRO 2.2 FREE STYLE CAB Hi-Racer Pickup,"335,000",120 - 125K km,รถมือสอง,สีดำ,เกียร์ธรรมดา,one2car,"mazda-bt-50-pro-hi-racer-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/12179432?auc=true
",2023-10-25
1063,2020 Mazda 2 1.3 (ปี 15-25) S Sports Hatchback,"435,000",80 - 85K km,รถมือสอง,สีแดง,เกียร์อัตโนมัติ,one2car,"mazda-2-s-sports-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/12139796?auc=true
",2023-10-25
1064,2021 Mazda 2 1.3 (ปี 15-25) S Leather Sedan,"459,000",0 - 5K km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-2-s-leather-ภาคตะวันออก-อำเภอศรีราชา/12657645?auc=true
",2023-10-25
1065,2018 Mazda 2 1.3 (ปี 15-25) High Connect Sedan,"413,000",55 - 60K km,รถมือสอง,สีน้ำตาล,เกียร์อัตโนมัติ,one2car,"mazda-2-high-connect-ภาคตะวันออก-อำเภอศรีราชา/12569633?auc=true
",2023-10-25
1066,2012 Mazda 2 1.5 (ปี 09-14) Sports Spirit Hatchback,"229,000",110 - 115K km,รถมือสอง,สีเทา,เกียร์อัตโนมัติ,one2car,"mazda-2-sports-spirit-ภาคตะวันออก-อำเภอเมืองชลบุรี/12353423
",2023-10-25
1067,2019 Mazda 2 1.3 (ปี 15-25) Sports High Connect Hatchback,"429,000",60 - 65K km,รถมือสอง,สีเงิน,เกียร์อัตโนมัติ,one2car,"mazda-2-sports-high-connect-ภาคตะวันออก-อำเภอบางละมุง/12465527?auc=true
",2023-10-25
1068,2008 Mazda 3 1.6 (ปี 05-10) Spirit Sports Hatchback,"160,000",220 - 225K km,รถมือสอง,สีดำ,เกียร์อัตโนมัติ,one2car,"mazda-3-spirit-sports-ภาคตะวันออก-อำเภอบางละมุง/12687215
",2023-10-25
1069,2018 Mazda 3 2.0 (ปี 14-18) SP Sports Hatchback,"549,000",125686 km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-3-sp-sports-ภาคตะวันออก-อำเภอบางละมุง/12658992
",2023-10-25
1070,2021 Mazda CX-30 2.0 (ปี 20-25) SP SUV,"828,000",100 km,รถมือสอง,สีดำ,เกียร์อัตโนมัติ,one2car,"mazda-cx-30-sp-กรุงเทพและปริมณฑล-ศรีนครินทร์-เทพารักษ์/12674490?auc=true
",2023-10-25
1071,2015 Mazda 2 1.3 (ปี 15-22) Standard Sedan AT,"229,000",160 - 165K km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-2-standard-กรุงเทพและปริมณฑล-กาญจนาภิเษก/10017555
",2023-10-25
1072,2012 Mazda BT-50 PRO 2.2 DOUBLE CAB Hi-Racer Pickup,"244,000",225 - 230K km,รถมือสอง,สีขาว,เกียร์อัตโนมัติ,one2car,"mazda-bt-50-pro-hi-racer-กรุงเทพและปริมณฑล-ท่าพระ-วงเวียนใหญ่-พระราม2/12046465?auc=true
",2023-10-25
